race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose,mark,mark_num,win_rate_4m,top2_rate_4m,top3_rate_4m,nige_4m,maku_4m,close_time,wide
2320260419030004,toride,2026-04-21,4,◎3 ○5 注1 ▲6 ×4 △7,"5-7  5,810円(19)","5-7-3  13,560円(39)","3=5=7  1,200円(6)",2,煤賀 隆幸  秋,田,50,75,A3,追,3.92,69.47,4,12.5,,１車身,,,0.0,9.5,19.0,42.8,0.0,0.0,09:25,3=5  100円(1)  3=7  390円(6)  5=7  540円(10) / 3=5  100円(1)  3=7  390円(6)  5=7  540円(10)
2320260419030004,toride,2026-04-21,4,◎3 ○5 注1 ▲6 ×4 △7,"5-7  5,810円(19)","5-7-3  13,560円(39)","3=5=7  1,200円(6)",3,米村 光星  熊,本,26,121,A3,逃,3.92,76.83,3,12.7,,１車身１/２,,◎,6.0,25.0,62.5,79.1,5.0,4.0,09:25,3=5  100円(1)  3=7  390円(6)  5=7  540円(10) / 3=5  100円(1)  3=7  390円(6)  5=7  540円(10)
2320260419030004,toride,2026-04-21,4,◎3 ○5 注1 ▲6 ×4 △7,"5-7  5,810円(19)","5-7-3  13,560円(39)","3=5=7  1,200円(6)",4,里見 恒平  千,葉,49,99,A3,逃,3.92,72.84,6,12.9,,３車身,,×,1.0,23.5,47.0,55.8,1.0,6.0,09:25,3=5  100円(1)  3=7  390円(6)  5=7  540円(10) / 3=5  100円(1)  3=7  390円(6)  5=7  540円(10)
2320260419030004,toride,2026-04-21,4,◎3 ○5 注1 ▲6 ×4 △7,"5-7  5,810円(19)","5-7-3  13,560円(39)","3=5=7  1,200円(6)",5,別所 英幸  福,岡,46,83,A3,追,3.93,72.0,1,12.5,差,,,○,5.0,25.0,25.0,50.0,0.0,2.0,09:25,3=5  100円(1)  3=7  390円(6)  5=7  540円(10) / 3=5  100円(1)  3=7  390円(6)  5=7  540円(10)
2320260419030004,toride,2026-04-21,4,◎3 ○5 注1 ▲6 ×4 △7,"5-7  5,810円(19)","5-7-3  13,560円(39)","3=5=7  1,200円(6)",6,阿部 龍也  山,口,33,119,A3,逃,3.92,68.9,5,12.9,,３/４車身,,▲,3.0,26.6,30.0,40.0,5.0,1.0,09:25,3=5  100円(1)  3=7  390円(6)  5=7  540円(10) / 3=5  100円(1)  3=7  390円(6)  5=7  540円(10)
2320260419030004,toride,2026-04-21,4,◎3 ○5 注1 ▲6 ×4 △7,"5-7  5,810円(19)","5-7-3  13,560円(39)","3=5=7  1,200円(6)",7,関根 崇人  福,島,39,94,A3,両,3.92,72.06,2,12.3,ク,１/８車輪,,△,4.0,10.0,30.0,53.3,0.0,0.0,09:25,3=5  100円(1)  3=7  390円(6)  5=7  540円(10) / 3=5  100円(1)  3=7  390円(6)  5=7  540円(10)
2320260419030005,toride,2026-04-21,5,×1 △7 ▲4 注2 ◎5 ○6,6-5  860円(4),"6-5-3  1,690円(5)",3=5=6  410円(1),1,川本 琢也  岡,山,38,100,A3,両,3.93,74.84,7,12.4,,１車輪,,×,1.0,31.2,62.5,78.1,13.0,5.0,09:45,3=5  220円(3)  3=6  290円(6)  5=6  160円(1) / 3=5  220円(3)  3=6  290円(6)  5=6  160円(1)
2320260419030005,toride,2026-04-21,5,×1 △7 ▲4 注2 ◎5 ○6,6-5  860円(4),"6-5-3  1,690円(5)",3=5=6  410円(1),2,大沼 孝行  静,岡,51,74,A3,逃,3.93,70.42,5,12.1,,１/２車身,,注,2.0,18.1,31.8,40.9,2.0,3.0,09:45,3=5  220円(3)  3=6  290円(6)  5=6  160円(1) / 3=5  220円(3)  3=6  290円(6)  5=6  160円(1)
2320260419030005,toride,2026-04-21,5,×1 △7 ▲4 注2 ◎5 ○6,6-5  860円(4),"6-5-3  1,690円(5)",3=5=6  410円(1),3,吉川 悟  大,阪,49,79,A3,追,3.92,74.44,3,12.2,,３/４車身,,,0.0,18.5,40.7,66.6,0.0,0.0,09:45,3=5  220円(3)  3=6  290円(6)  5=6  160円(1) / 3=5  220円(3)  3=6  290円(6)  5=6  160円(1)
2320260419030005,toride,2026-04-21,5,×1 △7 ▲4 注2 ◎5 ○6,6-5  860円(4),"6-5-3  1,690円(5)",3=5=6  410円(1),4,落合 豊  茨,城,54,69,A3,追,3.77,68.58,6,12.2,,１/２車輪,,▲,3.0,0.0,11.7,47.0,0.0,0.0,09:45,3=5  220円(3)  3=6  290円(6)  5=6  160円(1) / 3=5  220円(3)  3=6  290円(6)  5=6  160円(1)
2320260419030005,toride,2026-04-21,5,×1 △7 ▲4 注2 ◎5 ○6,6-5  860円(4),"6-5-3  1,690円(5)",3=5=6  410円(1),5,秋末 蓮  兵,庫,25,125,A3,逃,3.92,76.95,2,12.3,捲,１/２車輪,,◎,6.0,54.1,66.6,87.5,7.0,6.0,09:45,3=5  220円(3)  3=6  290円(6)  5=6  160円(1) / 3=5  220円(3)  3=6  290円(6)  5=6  160円(1)
2320260419030005,toride,2026-04-21,5,×1 △7 ▲4 注2 ◎5 ○6,6-5  860円(4),"6-5-3  1,690円(5)",3=5=6  410円(1),6,山村 慮太  大,阪,39,97,A3,両,3.92,67.81,1,12.2,差,,,○,5.0,15.1,21.2,30.3,0.0,0.0,09:45,3=5  220円(3)  3=6  290円(6)  5=6  160円(1) / 3=5  220円(3)  3=6  290円(6)  5=6  160円(1)
2320260419030005,toride,2026-04-21,5,×1 △7 ▲4 注2 ◎5 ○6,6-5  860円(4),"6-5-3  1,690円(5)",3=5=6  410円(1),7,山原 利秀  高,知,57,63,A3,追,3.92,74.88,4,12.2,,３/４車身,,△,4.0,16.6,55.5,72.2,0.0,0.0,09:45,3=5  220円(3)  3=6  290円(6)  5=6  160円(1) / 3=5  220円(3)  3=6  290円(6)  5=6  160円(1)
2320260419030006,toride,2026-04-21,6,×1 ▲5 △4 ◎6 ○7 注2,7-2  330円(1),7-2-3  620円(1),2=3=7  470円(2),1,大薗 宏  茨,城,52,71,A3,追,3.83,71.41,4,12.1,,３/４車身,,×,1.0,20.6,31.0,55.1,0.0,0.0,10:05,2=3  420円(5)  2=7  160円(1)  3=7  340円(4) / 2=3  420円(5)  2=7  160円(1)  3=7  340円(4)
2320260419030006,toride,2026-04-21,6,×1 ▲5 △4 ◎6 ○7 注2,7-2  330円(1),7-2-3  620円(1),2=3=7  470円(2),2,太田 良政  岡,山,52,74,A3,追,3.92,67.44,2,12.1,ク,１/２車輪,,○,5.0,5.5,22.2,22.2,0.0,0.0,10:05,2=3  420円(5)  2=7  160円(1)  3=7  340円(4) / 2=3  420円(5)  2=7  160円(1)  3=7  340円(4)
2320260419030006,toride,2026-04-21,6,×1 ▲5 △4 ◎6 ○7 注2,7-2  330円(1),7-2-3  620円(1),2=3=7  470円(2),3,西郷 剛  兵,庫,56,69,A3,追,3.92,69.63,3,12.1,,１車身,,注,2.0,8.3,33.3,41.6,0.0,1.0,10:05,2=3  420円(5)  2=7  160円(1)  3=7  340円(4) / 2=3  420円(5)  2=7  160円(1)  3=7  340円(4)
2320260419030006,toride,2026-04-21,6,×1 ▲5 △4 ◎6 ○7 注2,7-2  330円(1),7-2-3  620円(1),2=3=7  470円(2),4,猪野 泰介  山,形,35,111,A3,逃,3.85,70.53,7,12.6,,１/８車輪,,△,4.0,21.4,46.4,53.5,9.0,3.0,10:05,2=3  420円(5)  2=7  160円(1)  3=7  340円(4) / 2=3  420円(5)  2=7  160円(1)  3=7  340円(4)
2320260419030006,toride,2026-04-21,6,×1 ▲5 △4 ◎6 ○7 注2,7-2  330円(1),7-2-3  620円(1),2=3=7  470円(2),5,赤星 俊光  熊,本,47,86,A3,追,3.92,67.55,5,12.1,,１車身１/２,,▲,3.0,0.0,18.1,18.1,0.0,0.0,10:05,2=3  420円(5)  2=7  160円(1)  3=7  340円(4) / 2=3  420円(5)  2=7  160円(1)  3=7  340円(4)
2320260419030006,toride,2026-04-21,6,×1 ▲5 △4 ◎6 ○7 注2,7-2  330円(1),7-2-3  620円(1),2=3=7  470円(2),6,村松 俊弥  山,梨,39,96,A3,追,3.92,67.23,6,12.4,,１車身１/２,,,0.0,0.0,0.0,25.0,0.0,0.0,10:05,2=3  420円(5)  2=7  160円(1)  3=7  340円(4) / 2=3  420円(5)  2=7  160円(1)  3=7  340円(4)
2320260419030006,toride,2026-04-21,6,×1 ▲5 △4 ◎6 ○7 注2,7-2  330円(1),7-2-3  620円(1),2=3=7  470円(2),7,利川 寛太  山,口,27,127,A3,逃,3.93,74.8,1,12.2,逃,,,◎,6.0,35.4,58.0,64.5,15.0,3.0,10:05,2=3  420円(5)  2=7  160円(1)  3=7  340円(4) / 2=3  420円(5)  2=7  160円(1)  3=7  340円(4)
2320260419030007,toride,2026-04-21,7,◎1 ○7 ▲3 △2 ×4 注6,"2-4  1,630円(7)","2-4-6  6,290円(25)",2=4=6  780円(3),1,西本 健三郎  茨,城,23,127,A3,逃,3.92,79.0,6,11.9,,１/４車輪,,◎,6.0,66.6,100.0,100.0,1.0,2.0,10:25,2=4  170円(1)  2=6  490円(7)  4=6  230円(3) / 2=4  170円(1)  2=6  490円(7)  4=6  230円(3)
2320260419030007,toride,2026-04-21,7,◎1 ○7 ▲3 △2 ×4 注6,"2-4  1,630円(7)","2-4-6  6,290円(25)",2=4=6  780円(3),2,真木 寛斗  愛,知,23,127,A3,逃,3.92,77.73,1,11.3,捲,,,△,4.0,48.1,74.0,92.5,14.0,4.0,10:25,2=4  170円(1)  2=6  490円(7)  4=6  230円(3) / 2=4  170円(1)  2=6  490円(7)  4=6  230円(3)
2320260419030007,toride,2026-04-21,7,◎1 ○7 ▲3 △2 ×4 注6,"2-4  1,630円(7)","2-4-6  6,290円(25)",2=4=6  780円(3),3,鈴木 小次廊  静,岡,22,127,A3,逃,3.93,76.31,5,11.8,,１車身１/２,,▲,3.0,18.1,50.0,77.2,8.0,2.0,10:25,2=4  170円(1)  2=6  490円(7)  4=6  230円(3) / 2=4  170円(1)  2=6  490円(7)  4=6  230円(3)
2320260419030007,toride,2026-04-21,7,◎1 ○7 ▲3 △2 ×4 注6,"2-4  1,630円(7)","2-4-6  6,290円(25)",2=4=6  780円(3),4,下山 聖斗,鹿児島,24,127,A3,逃,3.92,78.04,2,11.4,捲,４車身,,×,1.0,66.6,80.9,85.7,8.0,9.0,10:25,2=4  170円(1)  2=6  490円(7)  4=6  230円(3) / 2=4  170円(1)  2=6  490円(7)  4=6  230円(3)
2320260419030007,toride,2026-04-21,7,◎1 ○7 ▲3 △2 ×4 注6,"2-4  1,630円(7)","2-4-6  6,290円(25)",2=4=6  780円(3),5,川西 康彦  徳,島,22,127,A3,逃,3.85 3.92,75.33,4,11.5,,１/２車輪,,,0.0,26.6,46.6,66.6,7.0,5.0,10:25,2=4  170円(1)  2=6  490円(7)  4=6  230円(3) / 2=4  170円(1)  2=6  490円(7)  4=6  230円(3)
2320260419030007,toride,2026-04-21,7,◎1 ○7 ▲3 △2 ×4 注6,"2-4  1,630円(7)","2-4-6  6,290円(25)",2=4=6  780円(3),6,十文字 悠真  福,島,24,127,A3,逃,3.92,69.33,3,11.3,,１/２車身,,注,2.0,0.0,0.0,66.6,0.0,0.0,10:25,2=4  170円(1)  2=6  490円(7)  4=6  230円(3) / 2=4  170円(1)  2=6  490円(7)  4=6  230円(3)
2320260419030007,toride,2026-04-21,7,◎1 ○7 ▲3 △2 ×4 注6,"2-4  1,630円(7)","2-4-6  6,290円(25)",2=4=6  780円(3),7,鈴木 孝征  埼,玉,53,75,A3,追,3.92,73.47,7,12.2,,４車身,,○,5.0,23.8,28.5,61.9,0.0,1.0,10:25,2=4  170円(1)  2=6  490円(7)  4=6  230円(3) / 2=4  170円(1)  2=6  490円(7)  4=6  230円(3)
3820260421010001,shizuoka,2026-04-21,1,△3 ×7 ◎5 ○1 ▲2 注6,"4-5  2,550円(10)","4-5-3  12,100円(40)","3=4=5  1,920円(8)",1,櫻井 宏智  広,島,55,72,A2,追,3.92,86.88,4,11.7,,１/４車輪,谷元マーク,○,5.0,10.7,25.0,42.8,0.0,0.0,,3=4  750円(9)  3=5  380円(5)  4=5  620円(6) / 3=4  750円(9)  3=5  380円(5)  4=5  620円(6)
3820260421010001,shizuoka,2026-04-21,1,△3 ×7 ◎5 ○1 ▲2 注6,"4-5  2,550円(10)","4-5-3  12,100円(40)","3=4=5  1,920円(8)",2,櫻井 利之,神奈川,39,101,A2,両,3.92,79.5,7,13.5,,大差,赤板過先行,▲,3.0,3.8,7.6,15.3,1.0,1.0,,3=4  750円(9)  3=5  380円(5)  4=5  620円(6) / 3=4  750円(9)  3=5  380円(5)  4=5  620円(6)
3820260421010001,shizuoka,2026-04-21,1,△3 ×7 ◎5 ○1 ▲2 注6,"4-5  2,550円(10)","4-5-3  12,100円(40)","3=4=5  1,920円(8)",3,下岡 優季  愛,知,36,105,A2,逃,3.92,84.27,3,11.3,,１/８車輪,堀を追って,△,4.0,9.0,24.2,42.4,6.0,0.0,,3=4  750円(9)  3=5  380円(5)  4=5  620円(6) / 3=4  750円(9)  3=5  380円(5)  4=5  620円(6)
3820260421010001,shizuoka,2026-04-21,1,△3 ×7 ◎5 ○1 ▲2 注6,"4-5  2,550円(10)","4-5-3  12,100円(40)","3=4=5  1,920円(8)",4,堀 僚介  大,阪,31,109,A1,逃,3.92,80.28,1,11.4,差,,大外を強襲,注,2.0,16.0,20.0,24.0,0.0,2.0,,3=4  750円(9)  3=5  380円(5)  4=5  620円(6) / 3=4  750円(9)  3=5  380円(5)  4=5  620円(6)
3820260421010001,shizuoka,2026-04-21,1,△3 ×7 ◎5 ○1 ▲2 注6,"4-5  2,550円(10)","4-5-3  12,100円(40)","3=4=5  1,920円(8)",5,谷元 奎心  山,口,25,117,A1,逃,3.92,86.52,2,11.8,捲,１車身,ＢＳ捲りで,◎,6.0,23.8,28.5,42.8,0.0,5.0,,3=4  750円(9)  3=5  380円(5)  4=5  620円(6) / 3=4  750円(9)  3=5  380円(5)  4=5  620円(6)
3820260421010001,shizuoka,2026-04-21,1,△3 ×7 ◎5 ○1 ▲2 注6,"4-5  2,550円(10)","4-5-3  12,100円(40)","3=4=5  1,920円(8)",6,亀井 久幸  千,葉,44,95,A1,追,3.92,79.13,5,11.9,,２車身,番手捲られ,,0.0,0.0,0.0,22.7,0.0,0.0,,3=4  750円(9)  3=5  380円(5)  4=5  620円(6) / 3=4  750円(9)  3=5  380円(5)  4=5  620円(6)
3820260421010001,shizuoka,2026-04-21,1,△3 ×7 ◎5 ○1 ▲2 注6,"4-5  2,550円(10)","4-5-3  12,100円(40)","3=4=5  1,920円(8)",7,田中 雅史  愛,知,49,79,A1,追,3.92,85.25,6,11.5,,１/２車輪,下岡マーク,×,1.0,8.3,20.8,50.0,0.0,3.0,,3=4  750円(9)  3=5  380円(5)  4=5  620円(6) / 3=4  750円(9)  3=5  380円(5)  4=5  620円(6)
3820260421010002,shizuoka,2026-04-21,2,◎4 ○1 注6 ▲7 ×2 △3,"5-4  2,980円(10)","5-4-7  24,500円(58)","4=5=7  4,510円(12)",1,藤原 清隆  静,岡,44,87,A2,追,3.92,82.0,4,11.7,,１/２車輪,深瀬マーク,○,5.0,4.5,22.7,50.0,0.0,0.0,,"4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14) / 4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14)"
3820260421010002,shizuoka,2026-04-21,2,◎4 ○1 注6 ▲7 ×2 △3,"5-4  2,980円(10)","5-4-7  24,500円(58)","4=5=7  4,510円(12)",2,秋山 貴宏  佐,賀,44,89,A2,両,3.92,80.8,5,12.0,,２車身,福田マーク,▲,3.0,6.6,13.3,20.0,0.0,0.0,,"4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14) / 4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14)"
3820260421010002,shizuoka,2026-04-21,2,◎4 ○1 注6 ▲7 ×2 △3,"5-4  2,980円(10)","5-4-7  24,500円(58)","4=5=7  4,510円(12)",3,横内 裕人  愛,媛,34,100,A1,両,3.92,85.27,6,12.5,,２車身,鐘前先行で,×,1.0,22.2,44.4,55.5,1.0,2.0,,"4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14) / 4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14)"
3820260421010002,shizuoka,2026-04-21,2,◎4 ○1 注6 ▲7 ×2 △3,"5-4  2,980円(10)","5-4-7  24,500円(58)","4=5=7  4,510円(12)",4,深瀬 泰我  静,岡,33,119,A1,逃,3.92,85.88,2,11.8,捲,１車輪,ＢＳ捲上げ,◎,6.0,14.8,40.7,59.2,4.0,3.0,,"4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14) / 4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14)"
3820260421010002,shizuoka,2026-04-21,2,◎4 ○1 注6 ▲7 ×2 △3,"5-4  2,980円(10)","5-4-7  24,500円(58)","4=5=7  4,510円(12)",5,作田 悦章  徳,島,43,92,A1,追,3.92,86.82,1,11.8,差,,切替え伸び,△,4.0,11.1,33.3,61.1,0.0,0.0,,"4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14) / 4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14)"
3820260421010002,shizuoka,2026-04-21,2,◎4 ○1 注6 ▲7 ×2 △3,"5-4  2,980円(10)","5-4-7  24,500円(58)","4=5=7  4,510円(12)",6,伊藤 拓人  静,岡,37,94,A2,追,3.92,78.42,7,11.9,,１/２車身,後方流込み,,0.0,0.0,4.7,19.0,0.0,0.0,,"4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14) / 4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14)"
3820260421010002,shizuoka,2026-04-21,2,◎4 ○1 注6 ▲7 ×2 △3,"5-4  2,980円(10)","5-4-7  24,500円(58)","4=5=7  4,510円(12)",7,福田 要  宮,崎,26,121,A1,両,3.85,80.55,3,11.9,,１車輪,ＢＳ捲りで,注,2.0,3.7,14.8,18.5,0.0,1.0,,"4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14) / 4=5  290円(4)  4=7  820円(9)  5=7  1,350円(14)"
3820260421010003,shizuoka,2026-04-21,3,注1 ▲4 ◎2 ○5 ×7 △3,"3-7  3,050円(13)","3-7-2  12,000円(44)","2=3=7  1,920円(7)",1,田原 宥明,北海道,35,105,A1,両,3.92,83.8,6,12.0,,１/８車輪,中団流込み,注,2.0,13.3,40.0,46.6,4.0,2.0,,2=3  550円(5)  2=7  550円(5)  3=7  560円(8) / 2=3  550円(5)  2=7  550円(5)  3=7  560円(8)
3820260421010003,shizuoka,2026-04-21,3,注1 ▲4 ◎2 ○5 ×7 △3,"3-7  3,050円(13)","3-7-2  12,000円(44)","2=3=7  1,920円(7)",2,長松 大祐  大,分,28,121,A1,逃,3.92,86.4,3,11.8,,１/２車身,ＢＳ捲上げ,◎,6.0,22.2,37.0,51.8,3.0,7.0,,2=3  550円(5)  2=7  550円(5)  3=7  560円(8) / 2=3  550円(5)  2=7  550円(5)  3=7  560円(8)
3820260421010003,shizuoka,2026-04-21,3,注1 ▲4 ◎2 ○5 ×7 △3,"3-7  3,050円(13)","3-7-2  12,000円(44)","2=3=7  1,920円(7)",3,佐藤 謙  栃,木,40,90,A2,追,3.93,83.14,1,12.0,差,,番手有利に,△,4.0,4.7,19.0,33.3,0.0,0.0,,2=3  550円(5)  2=7  550円(5)  3=7  560円(8) / 2=3  550円(5)  2=7  550円(5)  3=7  560円(8)
3820260421010003,shizuoka,2026-04-21,3,注1 ▲4 ◎2 ○5 ×7 △3,"3-7  3,050円(13)","3-7-2  12,000円(44)","2=3=7  1,920円(7)",4,阿部 宏之  宮,城,50,82,A2,追,3.92,81.12,4,11.8,,１/２車身,田原マーク,▲,3.0,0.0,12.0,16.0,0.0,0.0,,2=3  550円(5)  2=7  550円(5)  3=7  560円(8) / 2=3  550円(5)  2=7  550円(5)  3=7  560円(8)
3820260421010003,shizuoka,2026-04-21,3,注1 ▲4 ◎2 ○5 ×7 △3,"3-7  3,050円(13)","3-7-2  12,000円(44)","2=3=7  1,920円(7)",5,徳吉 広紀  福,岡,49,84,A2,追,3.92,85.04,5,11.8,,１/２車身,長松マーク,○,5.0,16.6,20.8,45.8,0.0,0.0,,2=3  550円(5)  2=7  550円(5)  3=7  560円(8) / 2=3  550円(5)  2=7  550円(5)  3=7  560円(8)
3820260421010003,shizuoka,2026-04-21,3,注1 ▲4 ◎2 ○5 ×7 △3,"3-7  3,050円(13)","3-7-2  12,000円(44)","2=3=7  1,920円(7)",6,宗景 祐樹  栃,木,50,84,A2,追,3.92,80.0,7,12.6,,大差,後方流込み,,0.0,0.0,5.5,11.1,0.0,0.0,,2=3  550円(5)  2=7  550円(5)  3=7  560円(8) / 2=3  550円(5)  2=7  550円(5)  3=7  560円(8)
3820260421010003,shizuoka,2026-04-21,3,注1 ▲4 ◎2 ○5 ×7 △3,"3-7  3,050円(13)","3-7-2  12,000円(44)","2=3=7  1,920円(7)",7,戸塚 涼介  埼,玉,32,111,A2,逃,3.92,82.0,2,12.1,逃,１/４車輪,打鐘先行で,×,1.0,11.1,25.9,40.7,6.0,1.0,,2=3  550円(5)  2=7  550円(5)  3=7  560円(8) / 2=3  550円(5)  2=7  550円(5)  3=7  560円(8)
3820260421010004,shizuoka,2026-04-21,4,◎7 ○2 ×4 △1 ▲5 注6,"7-1  1,050円(3)","7-1-2  1,970円(7)",1=2=7  240円(2),1,鮫島 康治  大,阪,44,111,A2,逃,3.92,83.74,2,12.0,差,３/４車身,直線外伸び,×,1.0,7.4,25.9,44.4,2.0,2.0,,1=2  250円(5)  1=7  190円(2)  2=7  100円(1) / 1=2  250円(5)  1=7  190円(2)  2=7  100円(1)
3820260421010004,shizuoka,2026-04-21,4,◎7 ○2 ×4 △1 ▲5 注6,"7-1  1,050円(3)","7-1-2  1,970円(7)",1=2=7  240円(2),2,坂本 将太郎  栃,木,33,101,A1,追,3.92,85.95,3,12.3,,１/２車身,三澤マーク,○,5.0,8.3,33.3,50.0,0.0,0.0,,1=2  250円(5)  1=7  190円(2)  2=7  100円(1) / 1=2  250円(5)  1=7  190円(2)  2=7  100円(1)
3820260421010004,shizuoka,2026-04-21,4,◎7 ○2 ×4 △1 ▲5 注6,"7-1  1,050円(3)","7-1-2  1,970円(7)",1=2=7  240円(2),3,阿部 充宏  山,口,42,98,A2,両,3.92,83.61,6,13.2,,大差,切り替えも,注,2.0,4.7,9.5,19.0,0.0,0.0,,1=2  250円(5)  1=7  190円(2)  2=7  100円(1) / 1=2  250円(5)  1=7  190円(2)  2=7  100円(1)
3820260421010004,shizuoka,2026-04-21,4,◎7 ○2 ×4 △1 ▲5 注6,"7-1  1,050円(3)","7-1-2  1,970円(7)",1=2=7  240円(2),4,高橋 佑輔,神奈川,38,96,A2,追,3.92,79.66,4,12.3,,３/４車身,坂本マーク,,0.0,0.0,0.0,22.2,0.0,0.0,,1=2  250円(5)  1=7  190円(2)  2=7  100円(1) / 1=2  250円(5)  1=7  190円(2)  2=7  100円(1)
3820260421010004,shizuoka,2026-04-21,4,◎7 ○2 ×4 △1 ▲5 注6,"7-1  1,050円(3)","7-1-2  1,970円(7)",1=2=7  240円(2),5,冨岡 健一  岐,阜,56,64,A2,追,3.92,81.31,5,12.0,,３/４車輪,鮫島マーク,△,4.0,0.0,5.8,23.5,0.0,0.0,,1=2  250円(5)  1=7  190円(2)  2=7  100円(1) / 1=2  250円(5)  1=7  190円(2)  2=7  100円(1)
3820260421010004,shizuoka,2026-04-21,4,◎7 ○2 ×4 △1 ▲5 注6,"7-1  1,050円(3)","7-1-2  1,970円(7)",1=2=7  240円(2),6,片山 直人  福,岡,44,87,A2,両,3.92,78.12,7,13.7,,大差,叩けず後退,▲,3.0,3.2,3.2,9.6,0.0,1.0,,1=2  250円(5)  1=7  190円(2)  2=7  100円(1) / 1=2  250円(5)  1=7  190円(2)  2=7  100円(1)
3820260421010004,shizuoka,2026-04-21,4,◎7 ○2 ×4 △1 ▲5 注6,"7-1  1,050円(3)","7-1-2  1,970円(7)",1=2=7  240円(2),7,三澤 優樹  福,島,26,127,A2,逃,3.92,89.71,1,12.3,逃,,突張り逃切,◎,6.0,57.1,71.4,76.1,9.0,5.0,,1=2  250円(5)  1=7  190円(2)  2=7  100円(1) / 1=2  250円(5)  1=7  190円(2)  2=7  100円(1)
3820260421010005,shizuoka,2026-04-21,5,×2 △7 ◎4 ○1 ▲6 注5,1-6  580円(1),"1-6-7  3,250円(7)","1=6=7  1,460円(5)",1,磯川 勝裕  東,京,31,113,A1,逃,3.92,92.5,1,11.3,捲,,ＢＳ捲りで,◎,6.0,35.0,55.0,70.0,0.0,5.0,,"1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19) / 1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19)"
3820260421010005,shizuoka,2026-04-21,5,×2 △7 ◎4 ○1 ▲6 注5,1-6  580円(1),"1-6-7  3,250円(7)","1=6=7  1,460円(5)",2,中釜 健次  大,阪,27,121,A1,逃,3.92,90.44,7,12.1,,１/４車輪,赤板先行で,×,1.0,33.3,44.4,48.1,3.0,7.0,,"1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19) / 1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19)"
3820260421010005,shizuoka,2026-04-21,5,×2 △7 ◎4 ○1 ▲6 注5,1-6  580円(1),"1-6-7  3,250円(7)","1=6=7  1,460円(5)",3,高木 翔  岩,手,32,105,A1,追,3.92,89.52,6,11.7,,１/４車輪,中団流込み,注,2.0,13.0,34.7,47.8,0.0,0.0,,"1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19) / 1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19)"
3820260421010005,shizuoka,2026-04-21,5,×2 △7 ◎4 ○1 ▲6 注5,1-6  580円(1),"1-6-7  3,250円(7)","1=6=7  1,460円(5)",4,柳谷 崇  岡,山,47,87,A1,追,3.92,91.08,5,11.9,,１/２車身,宝満マーク,,0.0,4.1,33.3,50.0,0.0,0.0,,"1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19) / 1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19)"
3820260421010005,shizuoka,2026-04-21,5,×2 △7 ◎4 ○1 ▲6 注5,1-6  580円(1),"1-6-7  3,250円(7)","1=6=7  1,460円(5)",5,加藤 圭一,神奈川,47,85,A1,追,3.92,91.27,4,11.5,,１/２車身,伊藤に離れ,▲,3.0,12.5,20.8,50.0,0.0,0.0,,"1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19) / 1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19)"
3820260421010005,shizuoka,2026-04-21,5,×2 △7 ◎4 ○1 ▲6 注5,1-6  580円(1),"1-6-7  3,250円(7)","1=6=7  1,460円(5)",6,伊藤 亮  埼,玉,43,92,A1,追,3.92,88.84,2,11.3,ク,１車身,磯川マーク,○,5.0,7.6,15.3,38.4,0.0,0.0,,"1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19) / 1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19)"
3820260421010005,shizuoka,2026-04-21,5,×2 △7 ◎4 ○1 ▲6 注5,1-6  580円(1),"1-6-7  3,250円(7)","1=6=7  1,460円(5)",7,宝満 大作  岐,阜,46,85,A1,追,3.92,88.92,3,11.9,,５車身,中釜付伸び,△,4.0,13.3,20.0,33.3,0.0,0.0,,"1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19) / 1=6  250円(1)  1=7  320円(5)  6=7  1,100円(19)"
