race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose,wide,mark,mark_num,win_rate_4m,top2_rate_4m,top3_rate_4m,nige_4m,maku_4m,close_time
3120260316010006,matsudo,2026-03-16,6,◎2 ○1 ×5 ▲3 注6 △7,2-1  370円(2),"2-1-6  6,450円(18)","1=2=6  2,230円(8)",4,是永 幸寛  福,岡,39,94,A2,追,3.92,85.72,6,10.0,,５車身,,1=2  150円(1)  1=6  330円(6)  2=6  540円(9) / 1=2  150円(1)  1=6  330円(6)  2=6  540円(9),△,4.0,16.6,22.2,33.3,0.0,1.0,
3120260316010006,matsudo,2026-03-16,6,◎2 ○1 ×5 ▲3 注6 △7,2-1  370円(2),"2-1-6  6,450円(18)","1=2=6  2,230円(8)",5,野村 純宏,神奈川,49,82,A1,追,3.92,81.46,5,9.8,,１車身１/２,,1=2  150円(1)  1=6  330円(6)  2=6  540円(9) / 1=2  150円(1)  1=6  330円(6)  2=6  540円(9),,0.0,0.0,0.0,23.0,0.0,0.0,
3120260316010006,matsudo,2026-03-16,6,◎2 ○1 ×5 ▲3 注6 △7,2-1  370円(2),"2-1-6  6,450円(18)","1=2=6  2,230円(8)",6,小林 健  岡,山,55,67,A2,追,3.92,81.34,3,9.8,,３/４車身,,1=2  150円(1)  1=6  330円(6)  2=6  540円(9) / 1=2  150円(1)  1=6  330円(6)  2=6  540円(9),▲,3.0,3.7,25.9,33.3,0.0,0.0,
3120260316010006,matsudo,2026-03-16,6,◎2 ○1 ×5 ▲3 注6 △7,2-1  370円(2),"2-1-6  6,450円(18)","1=2=6  2,230円(8)",7,松本 昂大  長,崎,21,125,A2,逃,3.92,80.44,7,10.8,,１車身１/２,,1=2  150円(1)  1=6  330円(6)  2=6  540円(9) / 1=2  150円(1)  1=6  330円(6)  2=6  540円(9),注,2.0,11.1,33.3,44.4,3.0,0.0,
3120260316010007,matsudo,2026-03-16,7,○2 ◎1 注5 ×3 △4 ▲7,1-2  230円(1),1-2-4  810円(2),1=2=4  380円(2),1,岡崎 景介  広,島,43,87,A1,両,3.92,89.96,1,10.2,差,,,1=2  120円(1)  1=4  260円(5)  2=4  230円(4) / 1=2  120円(1)  1=4  260円(5)  2=4  230円(4),◎,6.0,24.0,52.0,60.0,2.0,3.0,
3120260316010007,matsudo,2026-03-16,7,○2 ◎1 注5 ×3 △4 ▲7,1-2  230円(1),1-2-4  810円(2),1=2=4  380円(2),2,岡崎 陸登  愛,媛,28,123,A1,逃,3.92,89.04,2,10.4,捲,１/４車輪,,1=2  120円(1)  1=4  260円(5)  2=4  230円(4) / 1=2  120円(1)  1=4  260円(5)  2=4  230円(4),○,5.0,19.0,38.0,52.3,5.0,3.0,
3120260316010007,matsudo,2026-03-16,7,○2 ◎1 注5 ×3 △4 ▲7,1-2  230円(1),1-2-4  810円(2),1=2=4  380円(2),3,福田 健太  宮,城,25,125,A2,逃,3.92,86.44,5,10.8,,１車身,,1=2  120円(1)  1=4  260円(5)  2=4  230円(4) / 1=2  120円(1)  1=4  260円(5)  2=4  230円(4),×,1.0,11.1,22.2,44.4,2.0,0.0,
3120260316010007,matsudo,2026-03-16,7,○2 ◎1 注5 ×3 △4 ▲7,1-2  230円(1),1-2-4  810円(2),1=2=4  380円(2),4,高谷 雅彦  青,森,54,67,A1,両,3.92,83.16,3,10.2,,２車身,,1=2  120円(1)  1=4  260円(5)  2=4  230円(4) / 1=2  120円(1)  1=4  260円(5)  2=4  230円(4),△,4.0,20.0,33.3,40.0,1.0,5.0,
3120260316010007,matsudo,2026-03-16,7,○2 ◎1 注5 ×3 △4 ▲7,1-2  230円(1),1-2-4  810円(2),1=2=4  380円(2),5,内藤 敦  岡,山,49,80,A1,追,3.93,81.22,4,10.3,,微差,,1=2  120円(1)  1=4  260円(5)  2=4  230円(4) / 1=2  120円(1)  1=4  260円(5)  2=4  230円(4),注,2.0,3.7,11.1,18.5,0.0,0.0,
3120260316010007,matsudo,2026-03-16,7,○2 ◎1 注5 ×3 △4 ▲7,1-2  230円(1),1-2-4  810円(2),1=2=4  380円(2),6,森川 剛,神奈川,46,89,A2,追,3.92,77.03,7,,,大差,,1=2  120円(1)  1=4  260円(5)  2=4  230円(4) / 1=2  120円(1)  1=4  260円(5)  2=4  230円(4),▲,3.0,16.1,35.4,45.1,0.0,1.0,
3120260316010007,matsudo,2026-03-16,7,○2 ◎1 注5 ×3 △4 ▲7,1-2  230円(1),1-2-4  810円(2),1=2=4  380円(2),7,渡邊 恭典  栃,木,52,75,A2,追,3.85,76.76,6,12.2,,大差,,1=2  120円(1)  1=4  260円(5)  2=4  230円(4) / 1=2  120円(1)  1=4  260円(5)  2=4  230円(4),,0.0,0.0,9.5,19.0,0.0,0.0,
3120260316010008,matsudo,2026-03-16,8,◎1 ○2 ▲5 △4 ×3 注6,1-2  200円(1),1-2-4  990円(4),1=2=4  510円(3),1,山下 祐輔  千,葉,24,125,A2,逃,3.92,89.23,1,10.0,逃,,,1=2  130円(1)  1=4  200円(3)  2=4  290円(6) / 1=2  130円(1)  1=4  200円(3)  2=4  290円(6),◎,6.0,28.5,52.3,61.9,7.0,4.0,
3120260316010008,matsudo,2026-03-16,8,◎1 ○2 ▲5 △4 ×3 注6,1-2  200円(1),1-2-4  990円(4),1=2=4  510円(3),2,齋藤 友幸  静,岡,42,90,A1,両,3.92,88.0,2,9.9,ク,１/２車輪,,1=2  130円(1)  1=4  200円(3)  2=4  290円(6) / 1=2  130円(1)  1=4  200円(3)  2=4  290円(6),○,5.0,20.0,40.0,60.0,0.0,0.0,
3120260316010008,matsudo,2026-03-16,8,◎1 ○2 ▲5 △4 ×3 注6,1-2  200円(1),1-2-4  990円(4),1=2=4  510円(3),3,寺崎 祐樹  熊,本,38,97,A1,追,3.92,86.05,4,10.0,,１/２車身,,1=2  130円(1)  1=4  200円(3)  2=4  290円(6) / 1=2  130円(1)  1=4  200円(3)  2=4  290円(6),×,1.0,21.0,26.3,36.8,0.0,0.0,
3120260316010008,matsudo,2026-03-16,8,◎1 ○2 ▲5 △4 ×3 注6,1-2  200円(1),1-2-4  990円(4),1=2=4  510円(3),4,峯口 司  長,崎,23,123,A1,逃,3.92,84.29,3,10.1,,５車身,,1=2  130円(1)  1=4  200円(3)  2=4  290円(6) / 1=2  130円(1)  1=4  200円(3)  2=4  290円(6),△,4.0,20.8,33.3,45.8,3.0,4.0,
3120260316010008,matsudo,2026-03-16,8,◎1 ○2 ▲5 △4 ×3 注6,1-2  200円(1),1-2-4  990円(4),1=2=4  510円(3),5,荻野 哲,神奈川,51,75,A2,追,3.92,82.3,7,10.4,,２車身,,1=2  130円(1)  1=4  200円(3)  2=4  290円(6) / 1=2  130円(1)  1=4  200円(3)  2=4  290円(6),▲,3.0,10.0,13.3,26.6,0.0,0.0,
3120260316010008,matsudo,2026-03-16,8,◎1 ○2 ▲5 △4 ×3 注6,1-2  200円(1),1-2-4  990円(4),1=2=4  510円(3),6,竹内 優也,北海道,45,89,A2,両,3.77,81.85,5,10.2,,３車身,,1=2  130円(1)  1=4  200円(3)  2=4  290円(6) / 1=2  130円(1)  1=4  200円(3)  2=4  290円(6),注,2.0,10.7,17.8,39.2,0.0,3.0,
3120260316010008,matsudo,2026-03-16,8,◎1 ○2 ▲5 △4 ×3 注6,1-2  200円(1),1-2-4  990円(4),1=2=4  510円(3),7,石川 恭規  福,島,48,93,A2,追,3.92,79.25,6,10.3,,１車身１/２,,1=2  130円(1)  1=4  200円(3)  2=4  290円(6) / 1=2  130円(1)  1=4  200円(3)  2=4  290円(6),,0.0,0.0,18.5,40.7,0.0,0.0,
3120260316010009,matsudo,2026-03-16,9,×1 △3 ◎2 ○4 注6 ▲7,1-3  750円(2),"1-3-2  2,030円(5)",1=2=3  710円(3),1,畝木 聖  岡,山,29,117,A1,逃,3.92,94.4,1,10.2,差,,,1=2  260円(2)  1=3  320円(6)  2=3  300円(4) / 1=2  260円(2)  1=3  320円(6)  2=3  300円(4),×,1.0,18.1,40.9,50.0,1.0,4.0,
3120260316010009,matsudo,2026-03-16,9,×1 △3 ◎2 ○4 注6 ▲7,1-3  750円(2),"1-3-2  2,030円(5)",1=2=3  710円(3),2,齋藤 雄行,神奈川,30,121,A1,逃,3.92,94.35,3,10.4,,３/４車輪,,1=2  260円(2)  1=3  320円(6)  2=3  300円(4) / 1=2  260円(2)  1=3  320円(6)  2=3  300円(4),◎,6.0,40.0,60.0,85.0,6.0,6.0,
3120260316010009,matsudo,2026-03-16,9,×1 △3 ◎2 ○4 注6 ▲7,1-3  750円(2),"1-3-2  2,030円(5)",1=2=3  710円(3),3,佐藤 健太  福,岡,38,101,A1,追,3.92,93.81,2,10.1,ク,３/４車身,,1=2  260円(2)  1=3  320円(6)  2=3  300円(4) / 1=2  260円(2)  1=3  320円(6)  2=3  300円(4),△,4.0,9.0,31.8,50.0,0.0,0.0,
3120260316010009,matsudo,2026-03-16,9,×1 △3 ◎2 ○4 注6 ▲7,1-3  750円(2),"1-3-2  2,030円(5)",1=2=3  710円(3),4,佐藤 朋也  秋,田,46,89,A1,追,3.85,93.08,7,11.0,,５車身,,1=2  260円(2)  1=3  320円(6)  2=3  300円(4) / 1=2  260円(2)  1=3  320円(6)  2=3  300円(4),○,5.0,4.1,20.8,37.5,0.0,1.0,
3120260316010009,matsudo,2026-03-16,9,×1 △3 ◎2 ○4 注6 ▲7,1-3  750円(2),"1-3-2  2,030円(5)",1=2=3  710円(3),5,長井 優斗  東,京,38,95,A1,追,3.92,92.6,5,10.2,,２車身,,1=2  260円(2)  1=3  320円(6)  2=3  300円(4) / 1=2  260円(2)  1=3  320円(6)  2=3  300円(4),▲,3.0,9.5,14.2,28.5,0.0,0.0,
3120260316010009,matsudo,2026-03-16,9,×1 △3 ◎2 ○4 注6 ▲7,1-3  750円(2),"1-3-2  2,030円(5)",1=2=3  710円(3),6,三澤 康人  宮,城,41,91,A1,追,3.92,92.04,6,10.6,,４車身,,1=2  260円(2)  1=3  320円(6)  2=3  300円(4) / 1=2  260円(2)  1=3  320円(6)  2=3  300円(4),,0.0,24.0,48.0,76.0,0.0,0.0,
3120260316010009,matsudo,2026-03-16,9,×1 △3 ◎2 ○4 注6 ▲7,1-3  750円(2),"1-3-2  2,030円(5)",1=2=3  710円(3),7,荒木 貴大  埼,玉,32,115,A1,両,3.92,91.76,4,10.0,,３/４車輪,,1=2  260円(2)  1=3  320円(6)  2=3  300円(4) / 1=2  260円(2)  1=3  320円(6)  2=3  300円(4),注,2.0,16.6,22.2,22.2,0.0,3.0,
3620260316010001,odawara,2026-03-16,1,◎1 ○5 ▲4 注3 ×7 △2,"1-7  1,110円(4)","1-7-6  21,780円(46)","1=6=7  12,070円(21)",1,龍野 琳太郎  岡,山,25,123,A1,逃,3.92,89.47,1,10.4,逃,,赤板先行し,"1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18) / 1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18)",◎,6.0,38.0,57.1,66.6,4.0,6.0,
3620260316010001,odawara,2026-03-16,1,◎1 ○5 ▲4 注3 ×7 △2,"1-7  1,110円(4)","1-7-6  21,780円(46)","1=6=7  12,070円(21)",2,宮倉 勇  千,葉,61,58,A2,追,3.93,84.89,4,10.4,,１/４車輪,直線伸びて,"1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18) / 1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18)",△,4.0,10.0,16.6,40.0,0.0,0.0,
3620260316010001,odawara,2026-03-16,1,◎1 ○5 ▲4 注3 ×7 △2,"1-7  1,110円(4)","1-7-6  21,780円(46)","1=6=7  12,070円(21)",3,金子 浩貴  京,都,39,95,A2,追,3.85,82.39,7,10.2,,１/４車輪,外を踏むも,"1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18) / 1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18)",注,2.0,8.3,20.8,29.1,0.0,0.0,
3620260316010001,odawara,2026-03-16,1,◎1 ○5 ▲4 注3 ×7 △2,"1-7  1,110円(4)","1-7-6  21,780円(46)","1=6=7  12,070円(21)",4,竹内 一暢  滋,賀,48,84,A1,追,3.92,86.33,5,10.3,,１/４車輪,切替追上げ,"1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18) / 1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18)",▲,3.0,20.0,30.0,43.3,0.0,0.0,
3620260316010001,odawara,2026-03-16,1,◎1 ○5 ▲4 注3 ×7 △2,"1-7  1,110円(4)","1-7-6  21,780円(46)","1=6=7  12,070円(21)",5,小川 祐司  愛,媛,43,96,A2,両,3.92,83.33,6,10.5,,１/２車身,競負け後退,"1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18) / 1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18)",○,5.0,14.2,23.8,47.6,3.0,2.0,
3620260316010001,odawara,2026-03-16,1,◎1 ○5 ▲4 注3 ×7 △2,"1-7  1,110円(4)","1-7-6  21,780円(46)","1=6=7  12,070円(21)",6,赤井 学  千,葉,52,77,A2,追,3.92,81.61,3,10.3,,３車身,直線中伸び,"1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18) / 1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18)",,0.0,4.7,19.0,33.3,0.0,0.0,
3620260316010001,odawara,2026-03-16,1,◎1 ○5 ▲4 注3 ×7 △2,"1-7  1,110円(4)","1-7-6  21,780円(46)","1=6=7  12,070円(21)",7,深瀬 泰我  静,岡,33,119,A1,逃,3.92,84.79,2,10.3,ク,３/４車身,インで粘り,"1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18) / 1=6  2,020円(17)  1=7  390円(4)  6=7  2,200円(18)",×,1.0,16.6,37.5,54.1,4.0,2.0,
3620260316010002,odawara,2026-03-16,2,◎1 ○7 ▲6 △5 ×4 注2,"7-4  4,330円(16)","7-4-6  56,280円(111)","4=6=7  22,870円(29)",1,上野 恭哉  福,岡,28,119,A1,逃,3.92,86.52,5,10.7,,１/４車輪,粘り競負け,"4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13) / 4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13)",◎,6.0,24.0,32.0,44.0,1.0,1.0,
3620260316010002,odawara,2026-03-16,2,◎1 ○7 ▲6 △5 ×4 注2,"7-4  4,330円(16)","7-4-6  56,280円(111)","4=6=7  22,870円(29)",2,坂本 将太郎  栃,木,33,101,A1,追,3.92,86.48,6,10.8,,タイヤ差,上野を阻み,"4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13) / 4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13)",×,1.0,7.4,37.0,48.1,0.0,0.0,
3620260316010002,odawara,2026-03-16,2,◎1 ○7 ▲6 △5 ×4 注2,"7-4  4,330円(16)","7-4-6  56,280円(111)","4=6=7  22,870円(29)",3,布居 寛幸,和歌山,52,72,A1,追,3.92,82.85,7,10.8,,１車身１/２,後方置かれ,"4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13) / 4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13)",注,2.0,5.0,15.0,45.0,0.0,0.0,
3620260316010002,odawara,2026-03-16,2,◎1 ○7 ▲6 △5 ×4 注2,"7-4  4,330円(16)","7-4-6  56,280円(111)","4=6=7  22,870円(29)",4,阿久津 浩之  東,京,42,94,A1,逃,3.92,82.26,2,10.7,捲,６車身,立直し捲る,"4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13) / 4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13)",△,4.0,14.7,32.3,38.2,6.0,3.0,
3620260316010002,odawara,2026-03-16,2,◎1 ○7 ▲6 △5 ×4 注2,"7-4  4,330円(16)","7-4-6  56,280円(111)","4=6=7  22,870円(29)",5,奥出 健士郎  福,井,37,99,A2,追,3.92,81.56,4,11.7,,３/４車身,単騎カマシ,"4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13) / 4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13)",▲,3.0,11.5,11.5,23.0,0.0,1.0,
3620260316010002,odawara,2026-03-16,2,◎1 ○7 ▲6 △5 ×4 注2,"7-4  4,330円(16)","7-4-6  56,280円(111)","4=6=7  22,870円(29)",6,米嶋 賢二  長,崎,51,77,A2,追,3.93,78.8,3,10.5,,１車身１/２,山口を追い,"4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13) / 4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13)",,0.0,0.0,0.0,13.3,0.0,0.0,
3620260316010002,odawara,2026-03-16,2,◎1 ○7 ▲6 △5 ×4 注2,"7-4  4,330円(16)","7-4-6  56,280円(111)","4=6=7  22,870円(29)",7,山口 龍也  長,崎,31,111,A1,追,3.92,88.23,1,10.0,捲,,切替え捲る,"4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13) / 4=6  6,000円(21)  4=7  350円(4)  6=7  1,050円(13)",○,5.0,11.7,11.7,17.6,0.0,0.0,
3620260316010003,odawara,2026-03-16,3,×7 △5 ▲1 注2 ◎6 ○3,"4-3  1,110円(5)","4-3-7  5,180円(16)",3=4=7  620円(3),1,中川 貴史  三,重,49,79,A2,追,3.92,84.34,5,9.8,,１車身,田中雅追い,3=4  150円(1)  3=7  230円(4)  4=7  470円(9) / 3=4  150円(1)  3=7  230円(4)  4=7  470円(9),▲,3.0,21.7,21.7,26.0,0.0,1.0,
3620260316010003,odawara,2026-03-16,3,×7 △5 ▲1 注2 ◎6 ○3,"4-3  1,110円(5)","4-3-7  5,180円(16)",3=4=7  620円(3),2,新井 僚太郎  山,梨,34,100,A2,両,3.92,80.91,6,10.0,,３/４車身,捲上げるも,3=4  150円(1)  3=7  230円(4)  4=7  470円(9) / 3=4  150円(1)  3=7  230円(4)  4=7  470円(9),注,2.0,4.1,16.6,33.3,1.0,1.0,
3620260316010003,odawara,2026-03-16,3,×7 △5 ▲1 注2 ◎6 ○3,"4-3  1,110円(5)","4-3-7  5,180円(16)",3=4=7  620円(3),3,田中 和磨  岡,山,29,113,A2,逃,3.93,91.55,2,10.1,逃,１/４車輪,ＨＳカマシ,3=4  150円(1)  3=7  230円(4)  4=7  470円(9) / 3=4  150円(1)  3=7  230円(4)  4=7  470円(9),◎,6.0,32.1,50.0,78.5,3.0,10.0,
3620260316010003,odawara,2026-03-16,3,×7 △5 ▲1 注2 ◎6 ○3,"4-3  1,110円(5)","4-3-7  5,180円(16)",3=4=7  620円(3),4,林 明宏  高,知,49,79,A1,追,3.93,87.58,1,10.0,差,,Ｇ前交わす,3=4  150円(1)  3=7  230円(4)  4=7  470円(9) / 3=4  150円(1)  3=7  230円(4)  4=7  470円(9),○,5.0,12.5,20.8,50.0,0.0,0.0,
3620260316010003,odawara,2026-03-16,3,×7 △5 ▲1 注2 ◎6 ○3,"4-3  1,110円(5)","4-3-7  5,180円(16)",3=4=7  620円(3),5,田中 雅史  愛,知,49,79,A1,追,3.92,84.23,4,9.9,,１車輪,外を踏むも,3=4  150円(1)  3=7  230円(4)  4=7  470円(9) / 3=4  150円(1)  3=7  230円(4)  4=7  470円(9),△,4.0,4.7,28.5,57.1,0.0,1.0,
3620260316010003,odawara,2026-03-16,3,×7 △5 ▲1 注2 ◎6 ○3,"4-3  1,110円(5)","4-3-7  5,180円(16)",3=4=7  620円(3),6,小宮 剛  東,京,49,82,A2,追,3.92,77.27,7,,,大差,追走一杯で,3=4  150円(1)  3=7  230円(4)  4=7  470円(9) / 3=4  150円(1)  3=7  230円(4)  4=7  470円(9),,0.0,0.0,0.0,4.5,0.0,0.0,
3620260316010003,odawara,2026-03-16,3,×7 △5 ▲1 注2 ◎6 ○3,"4-3  1,110円(5)","4-3-7  5,180円(16)",3=4=7  620円(3),7,水谷 亮太  愛,知,29,125,A2,逃,3.92,82.62,3,10.0,,１車身,叩れ３番手,3=4  150円(1)  3=7  230円(4)  4=7  470円(9) / 3=4  150円(1)  3=7  230円(4)  4=7  470円(9),×,1.0,20.8,50.0,66.6,4.0,7.0,
3620260316010004,odawara,2026-03-16,4,◎4 ○1 △5 注2 ▲7 ×6,4-1  120円(1),4-1-5  170円(1),1=4=5  130円(1),1,佐藤 和典,神奈川,54,70,A2,追,3.93,84.45,2,10.5,ク,３/４車身,野中に続き,1=4  100円(1)  1=5  150円(3)  4=5  130円(2) / 1=4  100円(1)  1=5  150円(3)  4=5  130円(2),○,5.0,16.6,20.8,41.6,0.0,0.0,
3620260316010004,odawara,2026-03-16,4,◎4 ○1 △5 注2 ▲7 ×6,4-1  120円(1),4-1-5  170円(1),1=4=5  130円(1),2,三浦 大輝  宮,城,28,111,A2,逃,3.85,78.86,7,,,大差,叩けず後退,1=4  100円(1)  1=5  150円(3)  4=5  130円(2) / 1=4  100円(1)  1=5  150円(3)  4=5  130円(2),△,4.0,0.0,4.3,17.3,0.0,1.0,
3620260316010004,odawara,2026-03-16,4,◎4 ○1 △5 注2 ▲7 ×6,4-1  120円(1),4-1-5  170円(1),1=4=5  130円(1),3,徳吉 広紀  福,岡,49,84,A2,追,3.92,83.95,4,10.2,,３/４車身,内を突くも,1=4  100円(1)  1=5  150円(3)  4=5  130円(2) / 1=4  100円(1)  1=5  150円(3)  4=5  130円(2),×,1.0,19.0,19.0,38.0,0.0,0.0,
3620260316010004,odawara,2026-03-16,4,◎4 ○1 △5 注2 ▲7 ×6,4-1  120円(1),4-1-5  170円(1),1=4=5  130円(1),4,野中 龍之介,神奈川,24,127,A2,逃,3.92,92.86,1,10.5,逃,,突っ張って,1=4  100円(1)  1=5  150円(3)  4=5  130円(2) / 1=4  100円(1)  1=5  150円(3)  4=5  130円(2),◎,6.0,63.6,77.2,81.8,10.0,5.0,
3620260316010004,odawara,2026-03-16,4,◎4 ○1 △5 注2 ▲7 ×6,4-1  120円(1),4-1-5  170円(1),1=4=5  130円(1),5,松山 正和  静,岡,54,76,A2,追,3.92,81.7,3,10.4,,１車輪,本線３番手,1=4  100円(1)  1=5  150円(3)  4=5  130円(2) / 1=4  100円(1)  1=5  150円(3)  4=5  130円(2),,0.0,0.0,5.0,20.0,0.0,0.0,
3620260316010004,odawara,2026-03-16,4,◎4 ○1 △5 注2 ▲7 ×6,4-1  120円(1),4-1-5  170円(1),1=4=5  130円(1),6,片山 直人  福,岡,44,87,A2,両,3.92,77.25,6,10.8,,４車身,外を踏むも,1=4  100円(1)  1=5  150円(3)  4=5  130円(2) / 1=4  100円(1)  1=5  150円(3)  4=5  130円(2),▲,3.0,14.2,14.2,28.5,0.0,3.0,
3620260316010004,odawara,2026-03-16,4,◎4 ○1 △5 注2 ▲7 ×6,4-1  120円(1),4-1-5  170円(1),1=4=5  130円(1),7,須永 勝太  福,島,35,98,A2,両,3.92,79.87,5,10.4,,１車輪,切替え中団,1=4  100円(1)  1=5  150円(3)  4=5  130円(2) / 1=4  100円(1)  1=5  150円(3)  4=5  130円(2),注,2.0,12.5,25.0,31.2,0.0,2.0,
3620260316010005,odawara,2026-03-16,5,◎1 ○5 △4 ▲2 ×6 注7,5-1  830円(2),"5-1-6  8,040円(26)","1=5=6  2,960円(16)",1,真船 圭一郎  福,島,37,94,A1,両,3.93,91.15,2,10.0,捲,３/４車輪,バック捲り,1=5  260円(1)  1=6  940円(17)  5=6  450円(8) / 1=5  260円(1)  1=6  940円(17)  5=6  450円(8),◎,6.0,10.0,40.0,45.0,1.0,1.0,
3620260316010005,odawara,2026-03-16,5,◎1 ○5 △4 ▲2 ×6 注7,5-1  830円(2),"5-1-6  8,040円(26)","1=5=6  2,960円(16)",2,谷口 明正  三,重,42,103,A1,両,3.92,91.47,4,10.4,,３/４車身,中団捲るも,1=5  260円(1)  1=6  940円(17)  5=6  450円(8) / 1=5  260円(1)  1=6  940円(17)  5=6  450円(8),△,4.0,19.0,42.8,52.3,2.0,7.0,
3620260316010005,odawara,2026-03-16,5,◎1 ○5 △4 ▲2 ×6 注7,5-1  830円(2),"5-1-6  8,040円(26)","1=5=6  2,960円(16)",3,前反 祐一郎  広,島,52,81,A1,追,3.92,90.7,6,10.5,,１車身,中村と共倒,1=5  260円(1)  1=6  940円(17)  5=6  450円(8) / 1=5  260円(1)  1=6  940円(17)  5=6  450円(8),注,2.0,17.6,29.4,52.9,0.0,0.0,
3620260316010005,odawara,2026-03-16,5,◎1 ○5 △4 ▲2 ×6 注7,5-1  830円(2),"5-1-6  8,040円(26)","1=5=6  2,960円(16)",4,吉田 裕全  埼,玉,41,90,A1,追,3.93,90.73,5,10.2,,１/２車輪,切替え内へ,1=5  260円(1)  1=6  940円(17)  5=6  450円(8) / 1=5  260円(1)  1=6  940円(17)  5=6  450円(8),,0.0,13.3,40.0,53.3,0.0,0.0,
3620260316010005,odawara,2026-03-16,5,◎1 ○5 △4 ▲2 ×6 注7,5-1  830円(2),"5-1-6  8,040円(26)","1=5=6  2,960円(16)",5,小菅 誠,神奈川,45,90,A1,追,3.93,94.29,1,9.8,差,,捲りを差す,1=5  260円(1)  1=6  940円(17)  5=6  450円(8) / 1=5  260円(1)  1=6  940円(17)  5=6  450円(8),○,5.0,19.3,35.4,38.7,0.0,0.0,
3620260316010005,odawara,2026-03-16,5,◎1 ○5 △4 ▲2 ×6 注7,5-1  830円(2),"5-1-6  8,040円(26)","1=5=6  2,960円(16)",6,都築 巧  高,知,25,123,A1,両,3.92,90.36,3,10.2,,４車身,直線外伸び,1=5  260円(1)  1=6  940円(17)  5=6  450円(8) / 1=5  260円(1)  1=6  940円(17)  5=6  450円(8),▲,3.0,21.0,42.1,52.6,0.0,1.0,
3620260316010005,odawara,2026-03-16,5,◎1 ○5 △4 ▲2 ×6 注7,5-1  830円(2),"5-1-6  8,040円(26)","1=5=6  2,960円(16)",7,中村 一将  兵,庫,49,86,A1,両,3.92,93.43,7,10.8,,１車身１/２,鐘過カマシ,1=5  260円(1)  1=6  940円(17)  5=6  450円(8) / 1=5  260円(1)  1=6  940円(17)  5=6  450円(8),×,1.0,17.3,52.1,73.9,3.0,4.0,
3620260316010006,odawara,2026-03-16,6,△5 ×1 ◎2 ○4 ▲6 注7,1-5  830円(3),"1-5-2  2,210円(7)",1=2=5  280円(1),1,山崎 将幸  宮,城,38,92,S2,追,3.92,102.14,1,10.1,差,,番手有利に,1=2  130円(1)  1=5  190円(3)  2=5  200円(4) / 1=2  130円(1)  1=5  190円(3)  2=5  200円(4),×,1.0,9.0,22.7,45.4,0.0,0.0,
3620260316010006,odawara,2026-03-16,6,△5 ×1 ◎2 ○4 ▲6 注7,1-5  830円(3),"1-5-2  2,210円(7)",1=2=5  280円(1),2,佐藤 幸治  長,崎,40,92,S2,両,3.92,102.63,3,9.9,,１/２車輪,外を踏むも,1=2  130円(1)  1=5  190円(3)  2=5  200円(4) / 1=2  130円(1)  1=5  190円(3)  2=5  200円(4),◎,6.0,26.6,53.3,60.0,4.0,7.0,
3620260316010006,odawara,2026-03-16,6,△5 ×1 ◎2 ○4 ▲6 注7,1-5  830円(3),"1-5-2  2,210円(7)",1=2=5  280円(1),3,真崎 新太郎  栃,木,47,85,S2,追,3.92,98.6,5,9.9,,２車身,切り替えて,1=2  130円(1)  1=5  190円(3)  2=5  200円(4) / 1=2  130円(1)  1=5  190円(3)  2=5  200円(4),注,2.0,16.6,33.3,50.0,0.0,0.0,
