race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose,wide
2220220204020012,maebashi,2022-02-04,12,◎1 ○4 △3 ×2 注7 ▲5,1-4  210円(1),1-4-3  310円(1),1=3=4  200円(1),2,佐藤 朋也  秋,田,42,89,A1,両,3.92,87.26,6,9.8,,３/４車輪,叩かれ後方,1=3  180円(3)  1=4  110円(1)  3=4  230円(4) / 1=3  180円(3)  1=4  110円(1)  3=4  230円(4)
2220220204020012,maebashi,2022-02-04,12,◎1 ○4 △3 ×2 注7 ▲5,1-4  210円(1),1-4-3  310円(1),1=3=4  200円(1),3,藤原 清隆  静,岡,40,87,A1,追,3.92,92.27,3,9.8,,１車身,本線３番手,1=3  180円(3)  1=4  110円(1)  3=4  230円(4) / 1=3  180円(3)  1=4  110円(1)  3=4  230円(4)
2220220204020012,maebashi,2022-02-04,12,◎1 ○4 △3 ×2 注7 ▲5,1-4  210円(1),1-4-3  310円(1),1=3=4  200円(1),4,宮内 善光  群,馬,40,88,A2,追,3.92,91.0,2,9.9,ク,１/２車身,逃げマーク,1=3  180円(3)  1=4  110円(1)  3=4  230円(4) / 1=3  180円(3)  1=4  110円(1)  3=4  230円(4)
2220220204020012,maebashi,2022-02-04,12,◎1 ○4 △3 ×2 注7 ▲5,1-4  210円(1),1-4-3  310円(1),1=3=4  200円(1),5,佐山 俊樹  埼,玉,31,97,A1,両,3.92,85.71,4,9.9,,１車身,飛び付けず,1=3  180円(3)  1=4  110円(1)  3=4  230円(4) / 1=3  180円(3)  1=4  110円(1)  3=4  230円(4)
2220220204020012,maebashi,2022-02-04,12,◎1 ○4 △3 ×2 注7 ▲5,1-4  210円(1),1-4-3  310円(1),1=3=4  200円(1),6,樋口 絢土  東,京,33,96,A2,逃,3.92,73.55,7,9.5,,３/４車身,踏み遅れて,1=3  180円(3)  1=4  110円(1)  3=4  230円(4) / 1=3  180円(3)  1=4  110円(1)  3=4  230円(4)
2220220204020012,maebashi,2022-02-04,12,◎1 ○4 △3 ×2 注7 ▲5,1-4  210円(1),1-4-3  310円(1),1=3=4  200円(1),7,金澤 幸司  福,島,36,91,A1,追,3.92,88.5,5,9.6,,３/４車身,目標共倒れ,1=3  180円(3)  1=4  110円(1)  3=4  230円(4) / 1=3  180円(3)  1=4  110円(1)  3=4  230円(4)
3820220203030001,shizuoka,2022-02-03,1,×1 注5 ▲6 △2 ◎3 ○4,"3-1  1,300円(4)","3-1-5  4,720円(14)","1=3=5  2,170円(9)",1,鈴木 薫  東,京,22,115,S2,逃,3.92,95.23,2,11.5,逃,４車身,第２先行も,1=3  370円(4)  1=5  830円(12)  3=5  800円(11) / 1=3  370円(4)  1=5  830円(12)  3=5  800円(11)
3820220203030001,shizuoka,2022-02-03,1,×1 注5 ▲6 △2 ◎3 ○4,"3-1  1,300円(4)","3-1-5  4,720円(14)","1=3=5  2,170円(9)",2,吉村 和之  岐,阜,44,80,S2,追,3.93,99.5,5,11.5,,３車身,井上嵩任せ,1=3  370円(4)  1=5  830円(12)  3=5  800円(11) / 1=3  370円(4)  1=5  830円(12)  3=5  800円(11)
3820220203030001,shizuoka,2022-02-03,1,×1 注5 ▲6 △2 ◎3 ○4,"3-1  1,300円(4)","3-1-5  4,720円(14)","1=3=5  2,170円(9)",3,林 慶次郎  福,岡,24,111,S2,逃,3.92,101.7,1,11.6,捲,,捲り千切る,1=3  370円(4)  1=5  830円(12)  3=5  800円(11) / 1=3  370円(4)  1=5  830円(12)  3=5  800円(11)
3820220203030001,shizuoka,2022-02-03,1,×1 注5 ▲6 △2 ◎3 ○4,"3-1  1,300円(4)","3-1-5  4,720円(14)","1=3=5  2,170円(9)",4,安東 宏高  大,分,39,90,S2,追,3.92,95.25,6,11.8,,３車身,踏出し離れ,1=3  370円(4)  1=5  830円(12)  3=5  800円(11) / 1=3  370円(4)  1=5  830円(12)  3=5  800円(11)
3820220203030001,shizuoka,2022-02-03,1,×1 注5 ▲6 △2 ◎3 ○4,"3-1  1,300円(4)","3-1-5  4,720円(14)","1=3=5  2,170円(9)",5,佐藤 悦夫  栃,木,42,86,S2,追,3.92,94.04,3,11.5,,１車身,鈴木薫続く,1=3  370円(4)  1=5  830円(12)  3=5  800円(11) / 1=3  370円(4)  1=5  830円(12)  3=5  800円(11)
3820220203030001,shizuoka,2022-02-03,1,×1 注5 ▲6 △2 ◎3 ○4,"3-1  1,300円(4)","3-1-5  4,720円(14)","1=3=5  2,170円(9)",6,井上 嵩  愛,知,32,97,S2,逃,3.92,90.16,4,11.3,,１車輪,後方捲って,1=3  370円(4)  1=5  830円(12)  3=5  800円(11) / 1=3  370円(4)  1=5  830円(12)  3=5  800円(11)
3820220203030001,shizuoka,2022-02-03,1,×1 注5 ▲6 △2 ◎3 ○4,"3-1  1,300円(4)","3-1-5  4,720円(14)","1=3=5  2,170円(9)",7,會澤 龍  宮,城,32,105,S2,両,3.92,90.68,7,12.2,,４車身,安東絡まれ,1=3  370円(4)  1=5  830円(12)  3=5  800円(11) / 1=3  370円(4)  1=5  830円(12)  3=5  800円(11)
3820220203030002,shizuoka,2022-02-03,2,○1 ◎7 △5 ×2 注3 ▲6,"1-3  3,830円(15)","1-3-7  12,100円(50)","1=3=7  1,610円(7)",1,佐伯 辰哉  広,島,25,109,S2,逃,3.92,99.76,1,12.1,差,,内から番手,1=3  640円(13)  1=7  230円(1)  3=7  550円(11) / 1=3  640円(13)  1=7  230円(1)  3=7  550円(11)
3820220203030002,shizuoka,2022-02-03,2,○1 ◎7 △5 ×2 注3 ▲6,"1-3  3,830円(15)","1-3-7  12,100円(50)","1=3=7  1,610円(7)",2,小谷 実  京,都,34,93,S2,逃,3.92,96.82,4,12.2,,１/２車身,前不発も外,1=3  640円(13)  1=7  230円(1)  3=7  550円(11) / 1=3  640円(13)  1=7  230円(1)  3=7  550円(11)
3820220203030002,shizuoka,2022-02-03,2,○1 ◎7 △5 ×2 注3 ▲6,"1-3  3,830円(15)","1-3-7  12,100円(50)","1=3=7  1,610円(7)",3,小林 稜武  千,葉,28,113,S2,逃,3.92,94.31,2,12.3,逃,１/２車輪,先行粘って,1=3  640円(13)  1=7  230円(1)  3=7  550円(11) / 1=3  640円(13)  1=7  230円(1)  3=7  550円(11)
3820220203030002,shizuoka,2022-02-03,2,○1 ◎7 △5 ×2 注3 ▲6,"1-3  3,830円(15)","1-3-7  12,100円(50)","1=3=7  1,610円(7)",4,法月 成祐,神奈川,47,77,S2,追,3.93,92.27,6,12.3,,３/４車身,佐伯掬われ,1=3  640円(13)  1=7  230円(1)  3=7  550円(11) / 1=3  640円(13)  1=7  230円(1)  3=7  550円(11)
3820220203030002,shizuoka,2022-02-03,2,○1 ◎7 △5 ×2 注3 ▲6,"1-3  3,830円(15)","1-3-7  12,100円(50)","1=3=7  1,610円(7)",5,堀 僚介  大,阪,27,109,S2,逃,3.92,97.12,7,,,大差,捲れず後退,1=3  640円(13)  1=7  230円(1)  3=7  550円(11) / 1=3  640円(13)  1=7  230円(1)  3=7  550円(11)
3820220203030002,shizuoka,2022-02-03,2,○1 ◎7 △5 ×2 注3 ▲6,"1-3  3,830円(15)","1-3-7  12,100円(50)","1=3=7  1,610円(7)",6,中曽 直彦  千,葉,49,74,S2,追,3.92,92.0,5,12.4,,１車輪,佐伯競負け,1=3  640円(13)  1=7  230円(1)  3=7  550円(11) / 1=3  640円(13)  1=7  230円(1)  3=7  550円(11)
3820220203030002,shizuoka,2022-02-03,2,○1 ◎7 △5 ×2 注3 ▲6,"1-3  3,830円(15)","1-3-7  12,100円(50)","1=3=7  1,610円(7)",7,室井 健一  徳,島,51,69,S1,追,3.92,103.11,3,12.3,,３車身,中曽競勝ち,1=3  640円(13)  1=7  230円(1)  3=7  550円(11) / 1=3  640円(13)  1=7  230円(1)  3=7  550円(11)
3820220203030003,shizuoka,2022-02-03,3,▲5 ×2 ◎1 ○7 注6 △3,1-7  360円(1),"1-7-6  3,560円(8)","1=6=7  1,470円(4)",1,伊東 翔貴  福,島,31,100,S2,逃,3.92,101.03,1,12.4,逃,,力強い逃げ,1=6  500円(7)  1=7  140円(1)  6=7  710円(12) / 1=6  500円(7)  1=7  140円(1)  6=7  710円(12)
3820220203030003,shizuoka,2022-02-03,3,▲5 ×2 ◎1 ○7 注6 △3,1-7  360円(1),"1-7-6  3,560円(8)","1=6=7  1,470円(4)",2,角 令央奈  兵,庫,34,98,S2,両,3.92,94.88,4,12.1,,７車身,竹沢任せで,1=6  500円(7)  1=7  140円(1)  6=7  710円(12) / 1=6  500円(7)  1=7  140円(1)  6=7  710円(12)
3820220203030003,shizuoka,2022-02-03,3,▲5 ×2 ◎1 ○7 注6 △3,1-7  360円(1),"1-7-6  3,560円(8)","1=6=7  1,470円(4)",3,西田 大志  福,岡,31,98,S2,両,3.92,92.76,8,12.9,,２車身,Ｂ一杯後退,1=6  500円(7)  1=7  140円(1)  6=7  710円(12) / 1=6  500円(7)  1=7  140円(1)  6=7  710円(12)
3820220203030003,shizuoka,2022-02-03,3,▲5 ×2 ◎1 ○7 注6 △3,1-7  360円(1),"1-7-6  3,560円(8)","1=6=7  1,470円(4)",4,岡崎 景介  広,島,39,87,S2,逃,3.92,93.8,7,12.1,,３/４車身,目標７番手,1=6  500円(7)  1=7  140円(1)  6=7  710円(12) / 1=6  500円(7)  1=7  140円(1)  6=7  710円(12)
3820220203030003,shizuoka,2022-02-03,3,▲5 ×2 ◎1 ○7 注6 △3,1-7  360円(1),"1-7-6  3,560円(8)","1=6=7  1,470円(4)",5,竹澤 浩司  富,山,40,90,S2,逃,3.92,93.67,5,12.3,,１/２車輪,仕掛け遅れ,1=6  500円(7)  1=7  140円(1)  6=7  710円(12) / 1=6  500円(7)  1=7  140円(1)  6=7  710円(12)
3820220203030003,shizuoka,2022-02-03,3,▲5 ×2 ◎1 ○7 注6 △3,1-7  360円(1),"1-7-6  3,560円(8)","1=6=7  1,470円(4)",6,魚屋 周成  大,分,31,99,S2,逃,3.92,90.4,3,12.1,,１/４車輪,３番手取り,1=6  500円(7)  1=7  140円(1)  6=7  710円(12) / 1=6  500円(7)  1=7  140円(1)  6=7  710円(12)
3820220203030003,shizuoka,2022-02-03,3,▲5 ×2 ◎1 ○7 注6 △3,1-7  360円(1),"1-7-6  3,560円(8)","1=6=7  1,470円(4)",7,二藤 元太  静,岡,38,95,S2,追,3.92,103.38,2,12.2,ク,１/２車身,無風迫るも,1=6  500円(7)  1=7  140円(1)  6=7  710円(12) / 1=6  500円(7)  1=7  140円(1)  6=7  710円(12)
3820220203030003,shizuoka,2022-02-03,3,▲5 ×2 ◎1 ○7 注6 △3,1-7  360円(1),"1-7-6  3,560円(8)","1=6=7  1,470円(4)",8,小川 祐司  愛,媛,39,96,S2,逃,3.92,92.4,6,12.2,,２車身,後方で不発,1=6  500円(7)  1=7  140円(1)  6=7  710円(12) / 1=6  500円(7)  1=7  140円(1)  6=7  710円(12)
3820220203030004,shizuoka,2022-02-03,4,×1 △7 ▲2 ◎3 ○4 注9,"5-8  4,480円(16)","5-8-4  33,370円(100)","4=5=8  6,310円(24)",1,菊池 竣太朗  静,岡,25,111,S2,逃,3.92,100.05,8,12.2,,１/２車身,カマされて,"4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12) / 4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12)"
3820220203030004,shizuoka,2022-02-03,4,×1 △7 ▲2 ◎3 ○4 注9,"5-8  4,480円(16)","5-8-4  33,370円(100)","4=5=8  6,310円(24)",2,大屋 健司  広,島,40,87,S2,追,3.92,98.94,4,11.7,,１/４車輪,Ｂ自ら捲上,"4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12) / 4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12)"
3820220203030004,shizuoka,2022-02-03,4,×1 △7 ▲2 ◎3 ○4 注9,"5-8  4,480円(16)","5-8-4  33,370円(100)","4=5=8  6,310円(24)",3,伊藤 慶太郎  埼,玉,28,107,S2,逃,3.92,101.38,6,12.5,,３/４車身,叩き捲られ,"4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12) / 4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12)"
3820220203030004,shizuoka,2022-02-03,4,×1 △7 ▲2 ◎3 ○4 注9,"5-8  4,480円(16)","5-8-4  33,370円(100)","4=5=8  6,310円(24)",4,矢野 昌彦  栃,木,39,91,S2,逃,3.92,95.2,3,12.2,,１車身,番手前残り,"4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12) / 4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12)"
3820220203030004,shizuoka,2022-02-03,4,×1 △7 ▲2 ◎3 ○4 注9,"5-8  4,480円(16)","5-8-4  33,370円(100)","4=5=8  6,310円(24)",5,中村 圭志  熊,本,41,86,S2,追,3.85,103.64,1,11.9,差,,捲りを差す,"4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12) / 4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12)"
3820220203030004,shizuoka,2022-02-03,4,×1 △7 ▲2 ◎3 ○4 注9,"5-8  4,480円(16)","5-8-4  33,370円(100)","4=5=8  6,310円(24)",6,竹内 公亮  岐,阜,43,86,S2,追,3.92,88.23,9,,,大差,捲り千切れ,"4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12) / 4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12)"
3820220203030004,shizuoka,2022-02-03,4,×1 △7 ▲2 ◎3 ○4 注9,"5-8  4,480円(16)","5-8-4  33,370円(100)","4=5=8  6,310円(24)",7,江守 昇  千,葉,46,73,S2,追,3.92,102.22,7,12.0,,３/４車身,目標叩かれ,"4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12) / 4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12)"
3820220203030004,shizuoka,2022-02-03,4,×1 △7 ▲2 ◎3 ○4 注9,"5-8  4,480円(16)","5-8-4  33,370円(100)","4=5=8  6,310円(24)",8,坂本 紘規  青,森,25,117,S2,逃,3.92,92.57,2,12.1,捲,１/２車輪,伊藤慶捲る,"4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12) / 4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12)"
3820220203030004,shizuoka,2022-02-03,4,×1 △7 ▲2 ◎3 ○4 注9,"5-8  4,480円(16)","5-8-4  33,370円(100)","4=5=8  6,310円(24)",9,真崎 新太郎  栃,木,43,85,S2,追,3.92,96.59,5,12.2,,１車身１/２,矢野昌続き,"4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12) / 4=5  660円(9)  4=8  1,000円(14)  5=8  920円(12)"
3820220203030005,shizuoka,2022-02-03,5,×2 △5 注4 ▲9 ◎3 ○7,7-2  820円(3),"7-2-5  2,130円(2)",2=5=7  650円(1),1,後藤 彰仁  岐,阜,36,92,S2,追,3.92,98.25,落,,,,鐘前接触落,2=5  240円(2)  2=7  200円(1)  5=7  430円(5) / 2=5  240円(2)  2=7  200円(1)  5=7  430円(5)
3820220203030005,shizuoka,2022-02-03,5,×2 △5 注4 ▲9 ◎3 ○7,7-2  820円(3),"7-2-5  2,130円(2)",2=5=7  650円(1),2,佐藤 博紀  岩,手,36,96,S2,両,3.92,103.47,2,11.4,捲,１車身１/２,後方捲上げ,2=5  240円(2)  2=7  200円(1)  5=7  430円(5) / 2=5  240円(2)  2=7  200円(1)  5=7  430円(5)
3820220203030005,shizuoka,2022-02-03,5,×2 △5 注4 ▲9 ◎3 ○7,7-2  820円(3),"7-2-5  2,130円(2)",2=5=7  650円(1),3,坂田 章  高,知,36,93,S2,追,3.92,96.15,5,11.6,,１/４車輪,反応遅れて,2=5  240円(2)  2=7  200円(1)  5=7  430円(5) / 2=5  240円(2)  2=7  200円(1)  5=7  430円(5)
3820220203030005,shizuoka,2022-02-03,5,×2 △5 注4 ▲9 ◎3 ○7,7-2  820円(3),"7-2-5  2,130円(2)",2=5=7  650円(1),4,原田 亮太  千,葉,25,115,S2,逃,3.92,94.09,8,,,大差,土生捲られ,2=5  240円(2)  2=7  200円(1)  5=7  430円(5) / 2=5  240円(2)  2=7  200円(1)  5=7  430円(5)
3820220203030005,shizuoka,2022-02-03,5,×2 △5 注4 ▲9 ◎3 ○7,7-2  820円(3),"7-2-5  2,130円(2)",2=5=7  650円(1),5,佐伯 翔  福,島,34,97,S2,追,3.92,101.93,3,11.5,,２車身,佐藤博巧追,2=5  240円(2)  2=7  200円(1)  5=7  430円(5) / 2=5  240円(2)  2=7  200円(1)  5=7  430円(5)
3820220203030005,shizuoka,2022-02-03,5,×2 △5 注4 ▲9 ◎3 ○7,7-2  820円(3),"7-2-5  2,130円(2)",2=5=7  650円(1),6,郡 英治  広,島,52,68,S2,追,3.92,90.92,6,11.6,,１車身１/２,単騎先手へ,2=5  240円(2)  2=7  200円(1)  5=7  430円(5) / 2=5  240円(2)  2=7  200円(1)  5=7  430円(5)
3820220203030005,shizuoka,2022-02-03,5,×2 △5 注4 ▲9 ◎3 ○7,7-2  820円(3),"7-2-5  2,130円(2)",2=5=7  650円(1),7,土生 敦弘  大,阪,22,117,S2,逃,3.92,102.81,1,11.6,捲,,原田亮捲る,2=5  240円(2)  2=7  200円(1)  5=7  430円(5) / 2=5  240円(2)  2=7  200円(1)  5=7  430円(5)
3820220203030005,shizuoka,2022-02-03,5,×2 △5 注4 ▲9 ◎3 ○7,7-2  820円(3),"7-2-5  2,130円(2)",2=5=7  650円(1),8,山田 裕哉  岐,阜,35,98,S2,両,3.92,92.91,7,12.1,,３車身,併され浮く,2=5  240円(2)  2=7  200円(1)  5=7  430円(5) / 2=5  240円(2)  2=7  200円(1)  5=7  430円(5)
3820220203030005,shizuoka,2022-02-03,5,×2 △5 注4 ▲9 ◎3 ○7,7-2  820円(3),"7-2-5  2,130円(2)",2=5=7  650円(1),9,川口 直人,神奈川,45,84,S2,追,3.92,98.38,4,11.7,,１車身,捲られ乗換,2=5  240円(2)  2=7  200円(1)  5=7  430円(5) / 2=5  240円(2)  2=7  200円(1)  5=7  430円(5)
3820220203030006,shizuoka,2022-02-03,6,×7 注1 △5 ▲3 ○4 ◎6,9-2  810円(2),"9-2-3  6,070円(15)","2=3=9  2,250円(8)",1,紫原 政文  福,岡,53,61,S2,追,3.92,101.71,5,11.7,,１/８車輪,目標叩かれ,2=3  870円(14)  2=9  180円(1)  3=9  870円(15) / 2=3  870円(14)  2=9  180円(1)  3=9  870円(15)
3820220203030006,shizuoka,2022-02-03,6,×7 注1 △5 ▲3 ○4 ◎6,9-2  810円(2),"9-2-3  6,070円(15)","2=3=9  2,250円(8)",2,天田 裕輝  群,馬,36,91,S1,両,3.92,103.9,2,11.8,ク,１/８車輪,絶好迫るも,2=3  870円(14)  2=9  180円(1)  3=9  870円(15) / 2=3  870円(14)  2=9  180円(1)  3=9  870円(15)
3820220203030006,shizuoka,2022-02-03,6,×7 注1 △5 ▲3 ○4 ◎6,9-2  810円(2),"9-2-3  6,070円(15)","2=3=9  2,250円(8)",3,大石 崇晴  大,阪,29,109,S2,逃,3.92,97.5,3,11.7,,１車身,捲上げ迫る,2=3  870円(14)  2=9  180円(1)  3=9  870円(15) / 2=3  870円(14)  2=9  180円(1)  3=9  870円(15)
3820220203030006,shizuoka,2022-02-03,6,×7 注1 △5 ▲3 ○4 ◎6,9-2  810円(2),"9-2-3  6,070円(15)","2=3=9  2,250円(8)",4,萩原 操  三,重,58,51,S2,追,3.92,94.95,9,12.3,,７車身,千切れ後方,2=3  870円(14)  2=9  180円(1)  3=9  870円(15) / 2=3  870円(14)  2=9  180円(1)  3=9  870円(15)
3820220203030006,shizuoka,2022-02-03,6,×7 注1 △5 ▲3 ○4 ◎6,9-2  810円(2),"9-2-3  6,070円(15)","2=3=9  2,250円(8)",5,桑原 亮  福,岡,37,91,S2,両,3.92,97.82,6,11.7,,３/４車身,ライン一緒,2=3  870円(14)  2=9  180円(1)  3=9  870円(15) / 2=3  870円(14)  2=9  180円(1)  3=9  870円(15)
3820220203030006,shizuoka,2022-02-03,6,×7 注1 △5 ▲3 ○4 ◎6,9-2  810円(2),"9-2-3  6,070円(15)","2=3=9  2,250円(8)",6,道場 晃規  静,岡,24,117,S2,逃,3.93,93.86,7,11.6,,１車身,何もできず,2=3  870円(14)  2=9  180円(1)  3=9  870円(15) / 2=3  870円(14)  2=9  180円(1)  3=9  870円(15)
3820220203030006,shizuoka,2022-02-03,6,×7 注1 △5 ▲3 ○4 ◎6,9-2  810円(2),"9-2-3  6,070円(15)","2=3=9  2,250円(8)",7,山本 直  岡,山,29,101,S2,逃,3.92,102.76,4,11.8,,３車身,カマされて,2=3  870円(14)  2=9  180円(1)  3=9  870円(15) / 2=3  870円(14)  2=9  180円(1)  3=9  870円(15)
3820220203030006,shizuoka,2022-02-03,6,×7 注1 △5 ▲3 ○4 ◎6,9-2  810円(2),"9-2-3  6,070円(15)","2=3=9  2,250円(8)",8,関根 健太郎,神奈川,31,100,S2,逃,3.92,94.76,8,11.7,,３車身,道場が不発,2=3  870円(14)  2=9  180円(1)  3=9  870円(15) / 2=3  870円(14)  2=9  180円(1)  3=9  870円(15)
3820220203030006,shizuoka,2022-02-03,6,×7 注1 △5 ▲3 ○4 ◎6,9-2  810円(2),"9-2-3  6,070円(15)","2=3=9  2,250円(8)",9,末木 浩二  山,梨,30,109,S1,逃,3.92,103.27,1,11.9,捲,,カマシ逃げ,2=3  870円(14)  2=9  180円(1)  3=9  870円(15) / 2=3  870円(14)  2=9  180円(1)  3=9  870円(15)
3820220203030007,shizuoka,2022-02-03,7,○2 ◎9 ×4 ▲1 注6 △3,"1-5  1,360円(4)","1-5-7  5,450円(13)",1=5=7  930円(1),1,山崎 芳仁  福,島,42,88,S1,両,3.92,109.68,1,11.8,捲,,前捨て強襲,1=5  320円(3)  1=7  590円(9)  5=7  410円(5) / 1=5  320円(3)  1=7  590円(9)  5=7  410円(5)
3820220203030007,shizuoka,2022-02-03,7,○2 ◎9 ×4 ▲1 注6 △3,"1-5  1,360円(4)","1-5-7  5,450円(13)",1=5=7  930円(1),2,晝田 宗一郎  岡,山,22,115,S2,逃,3.92,103.23,8,12.0,,３/４車身,後手踏んで,1=5  320円(3)  1=7  590円(9)  5=7  410円(5) / 1=5  320円(3)  1=7  590円(9)  5=7  410円(5)
3820220203030007,shizuoka,2022-02-03,7,○2 ◎9 ×4 ▲1 注6 △3,"1-5  1,360円(4)","1-5-7  5,450円(13)",1=5=7  930円(1),3,伊藤 裕貴  三,重,30,100,S1,両,3.92 3.92,102.81,6,11.9,,１車身１/２,単騎で苦戦,1=5  320円(3)  1=7  590円(9)  5=7  410円(5) / 1=5  320円(3)  1=7  590円(9)  5=7  410円(5)
3820220203030007,shizuoka,2022-02-03,7,○2 ◎9 ×4 ▲1 注6 △3,"1-5  1,360円(4)","1-5-7  5,450円(13)",1=5=7  930円(1),4,磯島 康祐  青,森,29,105,S2,逃,3.92,98.9,9,12.7,,３車身,叩き叩かれ,1=5  320円(3)  1=7  590円(9)  5=7  410円(5) / 1=5  320円(3)  1=7  590円(9)  5=7  410円(5)
3820220203030007,shizuoka,2022-02-03,7,○2 ◎9 ×4 ▲1 注6 △3,"1-5  1,360円(4)","1-5-7  5,450円(13)",1=5=7  930円(1),5,磯田 旭  栃,木,32,96,S2,追,3.92,106.3,2,12.2,差,３/４車輪,番手前残り,1=5  320円(3)  1=7  590円(9)  5=7  410円(5) / 1=5  320円(3)  1=7  590円(9)  5=7  410円(5)
3820220203030007,shizuoka,2022-02-03,7,○2 ◎9 ×4 ▲1 注6 △3,"1-5  1,360円(4)","1-5-7  5,450円(13)",1=5=7  930円(1),6,保科 千春  宮,城,30,100,S2,両,3.92,93.66,4,11.8,,１/２車輪,山崎芳続く,1=5  320円(3)  1=7  590円(9)  5=7  410円(5) / 1=5  320円(3)  1=7  590円(9)  5=7  410円(5)
3820220203030007,shizuoka,2022-02-03,7,○2 ◎9 ×4 ▲1 注6 △3,"1-5  1,360円(4)","1-5-7  5,450円(13)",1=5=7  930円(1),7,蕗澤 鴻太郎  群,馬,26,111,S2,逃,3.92,105.62,3,12.4,,３/４車輪,磯島潰して,1=5  320円(3)  1=7  590円(9)  5=7  410円(5) / 1=5  320円(3)  1=7  590円(9)  5=7  410円(5)
3820220203030007,shizuoka,2022-02-03,7,○2 ◎9 ×4 ▲1 注6 △3,"1-5  1,360円(4)","1-5-7  5,450円(13)",1=5=7  930円(1),8,山田 義彦  埼,玉,35,92,S2,両,3.92,93.88,5,12.2,,１車身１/２,先制３番手,1=5  320円(3)  1=7  590円(9)  5=7  410円(5) / 1=5  320円(3)  1=7  590円(9)  5=7  410円(5)
3820220203030007,shizuoka,2022-02-03,7,○2 ◎9 ×4 ▲1 注6 △3,"1-5  1,360円(4)","1-5-7  5,450円(13)",1=5=7  930円(1),9,小川 勇介  福,岡,37,90,S1,追,3.92,109.86,7,11.8,,２車身,晝田が後手,1=5  320円(3)  1=7  590円(9)  5=7  410円(5) / 1=5  320円(3)  1=7  590円(9)  5=7  410円(5)
3820220203030008,shizuoka,2022-02-03,8,◎1 ○5 △9 注8 ×2 ▲3,"3-7  6,460円(12)","3-7-1  23,180円(47)","1=3=7  1,090円(3)",1,野原 雅也  福,井,28,103,S1,逃,3.92,111.55,3,11.8,,１車身,弾かれ失速,1=3  470円(5)  1=7  220円(2)  3=7  610円(10) / 1=3  470円(5)  1=7  220円(2)  3=7  610円(10)
3820220203030008,shizuoka,2022-02-03,8,◎1 ○5 △9 注8 ×2 ▲3,"3-7  6,460円(12)","3-7-1  23,180円(47)","1=3=7  1,090円(3)",2,稲村 好将  群,馬,46,81,S2,追,3.92,101.71,5,11.4,,１/４車輪,中突き伸び,1=3  470円(5)  1=7  220円(2)  3=7  610円(10) / 1=3  470円(5)  1=7  220円(2)  3=7  610円(10)
3820220203030008,shizuoka,2022-02-03,8,◎1 ○5 △9 注8 ×2 ▲3,"3-7  6,460円(12)","3-7-1  23,180円(47)","1=3=7  1,090円(3)",3,櫻井 祐太郎  宮,城,22,117,S2,逃,3.92,100.6,1,12.1,逃,,叩き逃切る,1=3  470円(5)  1=7  220円(2)  3=7  610円(10) / 1=3  470円(5)  1=7  220円(2)  3=7  610円(10)
3820220203030008,shizuoka,2022-02-03,8,◎1 ○5 △9 注8 ×2 ▲3,"3-7  6,460円(12)","3-7-1  23,180円(47)","1=3=7  1,090円(3)",4,成松 春樹  佐,賀,35,93,S2,両,3.93,98.95,7,11.9,,３/４車身,内掬い先手,1=3  470円(5)  1=7  220円(2)  3=7  610円(10) / 1=3  470円(5)  1=7  220円(2)  3=7  610円(10)
3820220203030008,shizuoka,2022-02-03,8,◎1 ○5 △9 注8 ×2 ▲3,"3-7  6,460円(12)","3-7-1  23,180円(47)","1=3=7  1,090円(3)",5,松崎 貴久  富,山,47,82,S2,追,3.92,102.8,6,11.7,,１/４車輪,４角煽られ,1=3  470円(5)  1=7  220円(2)  3=7  610円(10) / 1=3  470円(5)  1=7  220円(2)  3=7  610円(10)
3820220203030008,shizuoka,2022-02-03,8,◎1 ○5 △9 注8 ×2 ▲3,"3-7  6,460円(12)","3-7-1  23,180円(47)","1=3=7  1,090円(3)",6,山本 健也  千,葉,40,89,S2,両,3.92,94.36,4,11.9,,１/８車輪,前ワンツー,1=3  470円(5)  1=7  220円(2)  3=7  610円(10) / 1=3  470円(5)  1=7  220円(2)  3=7  610円(10)
